satisfaction_level,last_evaluation,number_project,average_monthly_hours,time_spend_company,work_accident,left,promotion_last_5years,department,salary,investment,reward,sanity,experience,efficiency
0.23,0.79,5,196,5,1,0,0,3,0,980,0,9.76159487,25,0.0255102040816
0.88,0.74,3,273,10,0,0,0,4,1,819,1,232.070114801,30,0.010989010989
0.78,0.61,3,257,3,0,0,0,3,1,771,1,1008.49858357,9,0.011673151751
0.33,0.59,3,243,2,0,0,0,2,1,729,1,1330000.0,6,0.0123456790123
0.71,0.68,5,226,3,0,0,0,2,0,1130,0,10.6341960921,15,0.0221238938053
0.73,1.0,4,146,3,0,0,0,4,1,584,1,82.27908304,12,0.027397260274
0.71,0.98,5,167,3,0,0,0,2,0,835,0,152.175847646,15,0.0299401197605
0.97,0.96,4,250,6,0,0,0,8,1,1000,1,26.8238882383,24,0.016
0.17,0.66,6,224,3,0,0,0,4,1,1344,1,3.09338860893,18,0.0267857142857
0.1,0.89,7,291,4,0,1,0,3,1,2037,1,0.642949619052,28,0.0240549828179
0.42,0.45,3,227,3,0,0,0,4,1,681,1,616.052060738,9,0.0132158590308
0.59,0.97,5,179,6,0,0,0,3,1,895,1,57.6985883804,30,0.0279329608939
0.99,0.86,4,196,2,1,0,0,5,2,784,2,328.816920026,8,0.0204081632653
0.49,0.67,3,140,2,0,0,0,0,1,420,1,15.6050355041,6,0.0214285714286
0.44,0.55,2,137,3,0,1,0,8,0,274,0,6.95564808285,6,0.014598540146
0.99,0.61,3,167,3,0,0,0,4,1,501,1,38.2802731557,9,0.0179640718563
0.23,0.46,4,274,5,1,0,0,0,1,1096,1,4.56604053753,20,0.014598540146
0.96,0.52,4,228,3,0,0,0,4,0,912,0,58.5249328158,12,0.0175438596491
0.44,0.51,2,219,4,0,0,0,4,0,438,0,17.0047944073,8,0.00913242009132
0.67,0.84,4,197,2,0,0,0,8,0,788,0,479.609419874,8,0.0203045685279
0.93,0.74,4,201,3,1,0,0,6,1,804,1,171.525062211,12,0.0199004975124
0.81,0.95,5,238,6,0,1,0,2,0,1190,0,8.51676532312,30,0.0210084033613
1.0,0.87,4,268,2,0,0,0,5,1,1072,1,16.9995750106,8,0.0149253731343
0.82,0.94,3,253,2,0,0,0,0,0,759,0,2019.97780244,6,0.0118577075099
0.89,0.51,4,141,3,0,0,0,4,0,564,0,69.4189377801,12,0.0283687943262
0.72,0.6,3,153,5,0,1,0,2,0,459,0,23.5936406908,15,0.0196078431373
0.38,0.57,2,140,3,0,1,0,4,0,280,0,6.8451701868,6,0.0142857142857
0.36,0.55,2,131,3,0,1,0,2,0,262,0,6.23595763217,6,0.0152671755725
0.51,0.85,2,248,4,0,0,0,6,2,496,2,27.8135936637,8,0.00806451612903
0.36,0.65,3,116,2,1,0,0,4,0,348,0,4.68442154283,6,0.0258620689655
0.83,0.68,4,198,3,0,0,0,5,1,792,1,460.957178841,12,0.020202020202
0.55,0.58,3,254,2,0,0,0,9,2,762,2,1422.01834862,6,0.011811023622
0.88,1.0,5,219,6,1,1,0,2,0,1095,0,7.01717715386,30,0.0228310502283
0.61,0.6,4,121,2,0,0,0,4,1,484,1,26.8217105921,8,0.0330578512397
0.57,0.6,2,163,3,0,0,0,4,1,326,1,9.66689243273,6,0.0122699386503
0.73,0.68,3,121,5,0,0,0,8,0,363,0,12.9145919959,15,0.0247933884298
0.91,0.98,4,242,6,0,1,0,3,0,968,0,33.4372045797,24,0.0165289256198
0.4,0.45,2,142,3,0,1,0,2,0,284,0,7.06977871593,6,0.0140845070423
0.92,0.53,3,253,3,0,0,0,3,0,759,0,2130.96559378,9,0.0118577075099
0.38,0.53,2,140,3,0,1,0,4,0,280,0,6.8451701868,6,0.0142857142857
0.76,0.5,3,258,3,0,0,0,6,0,774,0,868.706811451,9,0.0116279069767
0.7,0.55,4,159,3,0,0,0,4,0,636,0,196.531791908,12,0.0251572327044
0.91,0.87,4,235,5,0,1,0,2,0,940,0,42.900139257,20,0.0170212765957
0.56,1.0,3,272,2,0,0,0,6,1,816,1,206.07661823,6,0.0110294117647
0.72,0.85,3,186,4,0,0,0,2,0,558,0,58.8195061897,12,0.0161290322581
0.73,0.97,3,174,3,0,0,0,4,0,522,0,40.3733955659,9,0.0172413793103
0.74,0.57,4,172,3,0,0,0,7,2,688,2,1034.48275862,12,0.0232558139535
0.36,0.56,2,132,3,0,1,0,6,1,264,1,6.28971539038,6,0.0151515151515
0.22,0.7,4,159,5,0,0,0,9,0,636,0,141.040462428,20,0.0251572327044
0.56,0.98,5,171,3,1,0,0,4,0,855,0,49.1276689551,15,0.0292397660819
0.11,0.93,6,282,4,0,1,0,4,0,1692,0,1.19693326288,24,0.0212765957447
0.89,0.93,3,181,3,0,0,0,0,0,543,0,54.6290140764,9,0.0165745856354
0.66,0.68,3,258,3,0,0,0,2,0,774,0,819.348469891,9,0.0116279069767
0.44,0.49,2,145,3,0,1,0,4,0,290,0,7.47190253318,6,0.0137931034483
0.22,0.62,6,142,3,0,0,0,6,0,852,0,80.6345009914,18,0.0422535211268
0.83,0.81,4,209,4,0,0,0,6,1,836,1,159.825327511,16,0.0191387559809
0.7,0.84,6,225,6,0,0,0,1,0,1350,0,4.40823354303,36,0.0266666666667
0.5,0.68,4,161,3,0,0,0,4,1,644,1,207.583725436,12,0.0248447204969
0.68,0.71,5,135,4,1,0,0,5,1,675,1,287.967089475,20,0.037037037037
0.48,0.56,2,151,3,0,0,0,0,1,302,1,8.11715022212,6,0.0132450331126
0.73,0.75,2,243,5,1,0,0,2,1,486,1,14.6486028789,10,0.0082304526749
0.37,0.71,2,139,4,0,0,0,8,2,278,2,6.73543033009,8,0.0143884892086
0.23,0.74,5,120,4,0,0,0,1,2,600,2,73.9093858911,20,0.0416666666667
0.19,0.63,6,241,6,0,0,0,4,2,1446,2,2.31476978739,36,0.0248962655602
0.93,0.68,3,137,3,1,0,0,4,1,411,1,9.54264524104,9,0.021897810219
0.78,0.86,3,210,3,0,0,0,9,1,630,1,181.595592736,9,0.0142857142857
0.85,0.74,3,157,3,0,0,0,2,1,471,1,27.7923833847,9,0.0191082802548
0.51,0.51,5,259,4,0,0,0,4,0,1295,0,4.71349151103,20,0.019305019305
0.73,0.95,3,149,2,0,0,0,3,0,447,0,21.7541653568,6,0.0201342281879
0.37,0.46,2,149,3,0,1,0,6,0,298,0,7.37502826197,6,0.0134228187919
0.98,0.77,5,223,2,1,0,0,3,1,1115,1,6.64442908246,10,0.0224215246637
0.54,0.65,3,202,3,0,0,0,5,0,606,0,101.784534038,9,0.0148514851485
0.54,0.82,2,279,3,1,0,0,5,0,558,0,26.3319882361,6,0.00716845878136
0.89,0.69,4,170,3,0,0,0,7,0,680,0,786.84429642,12,0.0235294117647
0.78,0.81,4,253,5,0,1,0,5,0,1012,0,22.2249968785,20,0.0158102766798
0.39,0.56,2,147,3,0,1,0,4,1,294,1,7.34571359116,6,0.0136054421769
0.87,0.62,3,176,3,0,0,0,1,2,528,2,46.2848373843,9,0.0170454545455
0.75,0.79,4,263,3,0,0,1,5,1,1052,2,16.7736988402,12,0.0152091254753
0.21,0.6,5,249,4,0,0,0,4,1,1245,1,4.54448145964,20,0.0200803212851
0.54,0.68,3,158,3,0,0,0,4,0,474,0,23.6828345585,9,0.0189873417722
0.72,0.6,3,153,5,0,1,0,2,0,459,0,23.5936406908,15,0.0196078431373
0.09,0.94,6,283,5,0,1,0,6,0,1698,0,1.16085634988,30,0.0212014134276
0.85,0.64,5,256,7,0,0,0,7,0,1280,0,6.09350399536,35,0.01953125
0.11,0.83,6,244,4,0,1,0,0,1,1464,1,2.05469562739,24,0.0245901639344
0.09,0.91,6,275,4,0,1,0,3,0,1650,0,1.28501064555,24,0.0218181818182
0.45,0.54,2,142,3,0,1,0,0,1,284,1,7.32227081292,6,0.0140845070423
0.73,0.61,5,222,3,0,0,0,4,2,1110,2,11.9177195134,15,0.0225225225225
0.36,0.78,2,151,4,0,1,0,2,0,302,0,7.45900290682,8,0.0132450331126
0.55,0.99,4,248,3,0,0,0,6,0,992,0,22.4085586237,12,0.0161290322581
0.49,0.91,4,134,4,0,0,0,1,0,536,0,40.0,16,0.0298507462687
0.72,0.64,4,140,2,0,0,0,4,0,560,0,60.2198725579,8,0.0285714285714
0.66,0.57,5,161,5,0,1,0,2,2,805,2,287.34637355,25,0.0310559006211
0.56,0.73,4,148,3,0,0,0,4,0,592,0,83.1113478956,12,0.027027027027
0.5,0.75,5,179,3,0,0,0,1,0,895,0,54.4326305476,15,0.0279329608939
0.72,0.99,4,239,3,0,0,0,5,1,956,1,33.3786143994,12,0.0167364016736
0.78,0.55,3,143,3,0,0,0,8,0,429,0,19.7775580271,9,0.020979020979
0.99,0.73,4,240,4,0,0,0,1,0,960,0,37.2924553053,16,0.0166666666667
0.73,0.96,5,256,6,1,1,0,3,1,1280,1,2.84912484107,30,0.01953125
0.74,0.82,4,239,6,0,1,0,6,0,956,0,33.7667378226,24,0.0167364016736
0.99,0.71,4,155,3,0,0,0,4,0,620,0,167.480222185,12,0.0258064516129
0.11,0.8,6,256,4,0,1,0,6,0,1536,0,1.70441458733,24,0.0234375
0.96,0.75,4,177,2,0,0,0,6,0,708,0,4434.38914027,8,0.0225988700565
0.57,0.62,3,154,2,0,0,0,4,1,462,1,22.0227240847,6,0.0194805194805
0.93,0.86,4,219,3,0,0,0,1,0,876,0,89.3105043961,12,0.0182648401826
0.41,0.53,2,157,3,0,1,0,1,0,314,0,8.1869171902,6,0.0127388535032
0.31,0.42,2,169,5,0,0,0,6,0,338,0,8.56870004317,10,0.0118343195266
0.56,0.92,4,224,3,0,0,0,4,1,896,1,55.9340265328,12,0.0178571428571
0.24,0.6,4,195,5,0,0,0,4,1,780,1,476.556495004,20,0.0205128205128
0.57,0.65,3,163,2,0,0,0,3,0,489,0,27.2564712418,6,0.0184049079755
0.09,0.95,6,292,4,0,1,0,4,1,1752,1,1.04153727079,24,0.0205479452055
0.97,0.62,6,118,2,0,0,0,1,0,708,0,4457.01357466,12,0.0508474576271
0.8,0.74,2,205,3,1,0,0,4,0,410,0,8.84416579863,6,0.00975609756098
0.18,0.75,3,250,3,0,0,0,2,1,750,1,2669.68325792,9,0.012
0.8,0.62,5,190,4,1,0,0,6,1,950,1,18.4267638508,20,0.0263157894737
0.73,0.62,3,181,3,0,0,0,4,0,543,0,50.004335636,9,0.0165745856354
0.89,0.77,3,144,3,0,0,0,9,2,432,2,21.4261421608,9,0.0208333333333
0.63,0.59,5,224,3,0,0,0,4,0,1120,0,10.661817611,15,0.0223214285714
0.55,0.64,4,260,3,0,0,0,0,0,1040,0,16.0253096503,12,0.0153846153846
0.38,0.52,2,145,3,0,1,0,4,0,290,0,7.16057326097,6,0.0137931034483
0.69,0.87,3,202,2,0,0,0,4,1,606,1,111.698612029,6,0.0148514851485
0.09,0.96,6,245,4,0,1,0,4,1,1470,1,1.98513154684,24,0.0244897959184
0.09,0.77,6,256,5,0,1,0,3,1,1536,1,1.67370441459,30,0.0234375
0.79,0.93,5,268,5,0,1,0,2,1,1340,1,4.79478841322,25,0.0186567164179
0.45,0.47,2,135,3,0,1,0,8,1,270,1,6.88241045747,6,0.0148148148148
0.7,0.76,5,165,3,0,0,0,4,1,825,1,184.44179234,15,0.030303030303
0.72,0.73,3,198,2,0,0,0,2,0,594,0,94.3706792494,6,0.0151515151515
0.57,0.61,3,112,5,0,0,0,6,1,336,1,10.1651019747,15,0.0267857142857
0.28,0.38,5,139,4,0,0,0,3,1,695,1,1106.30942092,20,0.0359712230216
0.55,0.4,3,158,3,0,0,0,0,0,474,0,23.8366191985,9,0.0189873417722
0.98,0.69,3,150,2,0,0,0,4,0,450,0,25.4361398731,6,0.02
0.59,0.5,2,162,2,0,0,0,9,2,324,2,9.69358516333,4,0.0123456790123
0.68,0.89,5,218,5,0,0,0,4,0,1090,0,12.8911465447,25,0.0229357798165
0.41,0.48,2,136,3,0,1,0,5,1,272,1,6.75125688293,6,0.0147058823529
0.39,0.57,2,145,3,0,1,0,1,1,290,1,7.212461473,6,0.0137931034483
0.82,0.84,3,139,2,1,0,0,4,0,417,0,9.34819456572,6,0.0215827338129
0.72,0.81,4,200,2,0,0,0,5,0,800,0,341.134470448,8,0.02
0.62,0.92,5,149,3,0,0,0,6,0,745,0,6303.50194553,15,0.0335570469799
0.9,0.72,5,237,2,0,0,0,1,0,1185,0,9.13738295734,10,0.0210970464135
0.43,0.57,2,129,3,0,1,0,4,1,258,1,6.44602915589,6,0.015503875969
0.92,0.74,3,137,2,0,0,0,3,0,411,0,18.9864029666,6,0.021897810219
0.31,0.63,4,104,7,1,0,0,4,1,416,1,6.6857201184,28,0.0384615384615
0.45,0.55,2,151,3,0,1,0,6,1,302,1,7.9526133933,6,0.0132450331126
0.49,0.62,4,161,2,0,0,0,6,1,644,1,206.199833933,8,0.0248447204969
0.52,0.53,2,163,2,0,0,0,5,0,326,0,9.3590296164,4,0.0122699386503
0.42,0.57,2,147,3,1,1,0,9,0,294,0,3.75212708613,6,0.0136054421769
0.76,0.83,5,227,5,0,1,0,4,0,1135,0,10.6772144603,25,0.0220264317181
0.62,0.73,3,138,3,0,0,0,8,1,414,1,16.3263660734,9,0.0217391304348
0.72,0.76,4,189,2,0,0,0,3,1,756,1,2356.16438356,8,0.021164021164
0.91,0.61,4,176,3,0,0,0,4,0,704,0,3051.11821086,12,0.0227272727273
0.88,0.61,4,177,4,1,0,0,3,0,708,0,2126.69683258,16,0.0225988700565
0.97,0.93,3,153,2,0,0,0,2,0,459,0,27.0229489307,6,0.0196078431373
0.23,0.59,5,245,5,0,0,0,0,0,1225,0,4.99965449542,25,0.0204081632653
0.76,0.65,3,220,3,0,0,0,4,0,660,0,369.592608148,9,0.0136363636364
0.79,0.84,5,245,5,0,1,0,4,1,1225,1,7.27591995675,25,0.0204081632653
0.96,0.69,3,214,2,1,0,0,6,0,642,0,129.458388375,6,0.0140186915888
0.56,0.75,2,264,2,0,0,0,2,0,528,0,38.6119499035,4,0.00757575757576
0.37,0.72,3,169,2,1,0,0,3,1,507,1,13.8987521558,6,0.0177514792899
0.62,0.79,4,216,2,1,0,0,2,0,864,0,44.4420059256,8,0.0185185185185
0.73,0.9,4,266,3,0,0,0,4,1,1064,1,15.4153226525,12,0.015037593985
0.76,0.45,4,147,2,0,0,0,7,1,588,1,88.5222814606,8,0.0272108843537
0.7,0.95,3,158,2,0,0,0,7,1,474,1,26.1433887983,6,0.0189873417722
0.88,0.75,4,201,2,0,0,0,4,1,804,1,334.162815499,8,0.0199004975124
0.98,0.68,4,253,3,0,0,0,3,2,1012,2,24.722187539,12,0.0158102766798
0.56,0.64,3,260,3,0,0,0,8,1,780,1,599.538816295,9,0.0115384615385
0.8,0.74,4,221,4,0,0,0,7,0,884,0,74.9188379256,16,0.0180995475113
0.66,0.51,4,254,2,0,0,0,4,1,1016,1,20.1529683137,8,0.0157480314961
0.83,1.0,5,263,5,0,1,0,2,1,1315,1,5.32910887399,25,0.0190114068441
0.77,0.74,2,187,6,0,0,0,8,1,374,1,14.0447209306,12,0.0106951871658
0.86,0.49,4,274,2,0,0,0,9,0,1096,0,13.809488455,8,0.014598540146
0.37,0.57,2,155,3,0,1,0,3,0,310,0,7.80351101036,6,0.0129032258065
0.61,0.89,3,242,10,0,0,0,4,2,726,2,161000.0,30,0.0123966942149
0.99,0.61,3,254,3,0,0,0,5,1,762,1,1825.68807339,9,0.011811023622
0.96,0.48,3,202,6,0,0,0,2,0,606,0,129.543952412,18,0.0148514851485
0.42,0.49,2,139,3,0,1,0,0,0,278,0,6.98124895527,6,0.0143884892086
0.77,0.71,5,233,2,0,0,0,2,0,1165,0,9.31103594481,10,0.0214592274678
0.97,0.61,3,165,2,0,0,0,8,0,495,0,35.9771353434,6,0.0181818181818
0.81,0.6,4,179,3,0,0,0,7,1,716,1,10647.0588235,12,0.0223463687151
0.87,0.49,2,251,3,0,0,0,4,1,502,1,36.2895400737,6,0.00796812749004
0.61,0.41,3,138,3,0,0,0,3,0,414,0,16.2255860359,9,0.0217391304348
0.22,0.9,4,106,2,0,0,0,4,1,424,1,13.1146131189,8,0.0377358490566
0.36,0.48,2,137,3,0,1,0,2,0,274,0,6.56922318936,6,0.014598540146
0.53,0.79,3,206,3,0,0,0,2,1,618,1,124.16815452,9,0.0145631067961
0.4,0.53,2,158,3,0,1,0,4,0,316,0,8.20777393446,6,0.0126582278481
0.79,0.69,4,209,2,0,0,0,3,1,836,1,156.331877729,8,0.0191387559809
0.91,0.62,5,169,4,0,0,0,9,1,845,1,141.933566174,20,0.0295857988166
0.09,0.85,6,297,4,0,1,0,0,1,1782,1,0.983035867281,24,0.020202020202
0.86,0.82,4,212,2,0,0,0,7,1,848,1,131.337381726,8,0.0188679245283
0.78,0.57,3,177,3,0,0,0,1,1,531,1,45.4023721464,9,0.0169491525424
0.97,0.84,4,177,6,0,0,0,2,0,708,0,4457.01357466,24,0.0225988700565
0.11,0.8,6,306,4,0,1,0,4,0,1836,0,0.905789709902,24,0.0196078431373
0.63,0.94,4,219,3,0,0,0,7,0,876,0,75.4280425729,12,0.0182648401826
0.69,0.91,4,128,3,1,0,0,4,1,512,1,17.9443618603,12,0.03125
0.59,0.47,3,129,2,0,0,0,8,1,387,1,13.5938101141,6,0.0232558139535
0.51,0.89,4,233,7,0,0,0,4,1,932,1,36.6415918466,28,0.0171673819742
0.56,0.59,5,209,2,1,0,0,0,2,1045,2,7.81116997306,10,0.0239234449761
0.51,0.74,4,151,3,0,0,0,7,1,604,1,96.6338154358,12,0.0264900662252
0.8,0.9,4,241,2,0,0,0,6,0,964,0,32.5933437149,8,0.0165975103734
0.81,0.84,3,198,2,0,0,0,2,0,594,0,99.3086799078,6,0.0151515151515
0.09,0.95,6,271,4,0,1,0,4,0,1626,0,1.35469357826,24,0.0221402214022
0.58,0.97,3,274,4,1,0,1,4,1,822,2,91.3294797688,12,0.0109489051095
0.6,0.65,5,201,2,0,0,0,2,1,1005,1,21.0037150321,10,0.0248756218905
0.77,0.75,3,272,3,0,0,0,2,0,816,0,233.817701453,9,0.0110294117647
0.95,0.67,4,261,3,0,0,0,2,0,1044,0,19.6521073106,12,0.0153256704981
0.69,0.77,3,232,2,0,0,0,4,0,696,0,1550.4587156,6,0.0129310344828
0.72,0.78,3,229,2,0,0,0,4,1,687,1,974.504249292,6,0.0131004366812
0.74,0.99,4,233,5,0,1,0,6,0,932,0,42.2227614657,20,0.0171673819742
0.16,0.81,2,159,6,1,0,0,8,0,318,0,3.43353737228,12,0.0125786163522
0.91,0.82,3,183,2,0,0,0,4,1,549,1,58.9487978766,6,0.016393442623
0.89,0.85,4,201,2,1,0,0,3,0,804,0,167.970138642,8,0.0199004975124
0.57,0.99,3,222,3,1,0,1,9,0,666,1,197.732997481,9,0.0135135135135
0.92,0.65,3,176,3,0,0,0,6,0,528,0,47.5223998812,9,0.0170454545455
0.5,0.75,4,239,2,0,0,0,1,0,956,0,29.1092567436,8,0.0167364016736
0.72,0.59,3,255,2,0,0,0,3,2,765,2,1326.13723978,6,0.0117647058824
0.57,0.99,3,100,4,1,0,0,2,0,300,0,4.26533073972,12,0.03
0.66,0.63,5,264,5,0,0,0,1,0,1320,0,4.75260677619,25,0.0189393939394
0.44,0.39,2,188,3,0,0,0,2,0,376,0,11.5560548913,6,0.0106382978723
0.91,0.65,5,214,3,1,0,0,5,0,1070,0,8.21279303762,15,0.0233644859813
0.56,0.48,4,197,3,1,0,0,2,2,788,2,224.009190121,12,0.0203045685279
0.89,0.59,4,230,3,0,0,0,0,1,920,1,51.8063702648,12,0.0173913043478
0.69,0.53,4,156,3,0,0,0,3,0,624,0,153.274079449,12,0.025641025641
0.96,0.97,4,260,3,0,0,0,3,0,1040,0,20.2642625256,12,0.0153846153846
0.91,1.0,5,251,6,0,1,0,4,0,1255,0,6.90335662162,30,0.0199203187251
0.46,0.49,3,213,3,0,0,0,1,0,639,0,180.224663622,9,0.0140845070423
0.91,0.56,4,270,2,0,0,0,5,1,1080,1,15.5029950812,8,0.0148148148148
0.49,0.57,3,157,3,0,0,0,6,1,471,1,22.3841358071,9,0.0191082802548
0.59,0.72,3,182,3,0,0,0,4,1,546,1,47.4768587638,9,0.0164835164835
0.57,0.56,3,241,3,0,0,0,2,2,723,2,42432.4324324,9,0.0124481327801
0.85,0.57,4,216,2,0,0,0,7,0,864,0,101.503346867,8,0.0185185185185
0.83,0.53,5,182,2,1,0,0,2,1,910,1,27.9286978817,10,0.0274725274725
0.63,0.53,4,243,2,0,0,0,2,0,972,0,27.6037256562,8,0.0164609053498
0.82,0.63,3,246,3,0,0,0,9,1,738,1,22195.1219512,9,0.0121951219512
0.49,0.54,6,214,3,0,0,0,4,2,1284,2,4.83725399804,18,0.0280373831776
0.64,0.6,3,143,3,0,0,0,2,1,429,1,18.2220197553,9,0.020979020979
0.95,0.66,5,192,3,0,0,0,5,1,960,1,36.5428582137,15,0.0260416666667
0.1,0.95,7,301,4,0,1,0,5,0,2107,0,0.579287318611,28,0.0232558139535
0.4,0.51,2,139,3,0,1,0,3,0,278,0,6.8829215052,6,0.0143884892086
0.44,0.68,3,140,3,0,0,0,2,0,420,0,15.0813765945,9,0.0214285714286
0.11,0.88,5,250,4,0,1,0,8,1,1250,1,4.08927137289,20,0.02
0.8,0.71,4,161,4,0,0,0,6,0,644,0,249.100470523,16,0.0248447204969
1.0,0.71,4,216,2,0,0,0,2,0,864,0,109.733347964,8,0.0185185185185
0.86,0.66,4,251,3,0,0,0,8,0,1004,0,24.5947161029,12,0.0159362549801
0.58,0.53,3,287,5,0,0,0,6,0,861,0,90.6743185079,15,0.0104529616725
0.97,0.4,4,258,4,1,0,0,2,1,1032,1,10.7286787932,16,0.015503875969
0.43,0.47,2,130,3,0,1,0,2,0,260,0,6.50112292123,6,0.0153846153846
0.49,0.67,2,190,8,0,0,0,5,1,380,1,12.23296826,16,0.0105263157895
0.84,0.84,4,266,3,0,0,0,3,0,1064,0,16.3954876767,12,0.015037593985
0.11,0.82,6,304,4,1,1,0,1,0,1824,0,0.462875700777,24,0.0197368421053
0.67,0.82,4,246,4,0,0,0,1,1,984,1,25.6820348784,16,0.0162601626016
0.57,0.68,3,254,4,0,0,0,4,0,762,0,1440.36697248,12,0.011811023622
0.26,0.71,6,189,2,0,0,0,5,2,1134,2,7.68170899735,12,0.031746031746
0.79,0.87,4,223,5,0,0,0,4,1,892,1,67.3692133986,20,0.0179372197309
0.72,0.73,5,184,4,1,0,0,2,0,920,0,23.5732690094,20,0.0271739130435
0.64,0.61,3,263,3,0,0,0,3,0,789,0,455.429047487,9,0.0114068441065
0.57,0.82,4,269,2,0,0,0,2,1,1076,1,13.0387841541,8,0.0148698884758
0.42,0.56,2,134,3,0,1,0,3,0,268,0,6.68166119272,6,0.0149253731343
0.61,0.77,5,232,7,0,0,0,4,1,1160,1,8.66700401589,35,0.0215517241379
0.6,0.87,3,196,3,1,0,0,2,2,588,2,40.2374006639,9,0.015306122449
0.74,0.6,4,274,10,1,0,0,9,1,1096,1,6.45927685797,40,0.014598540146
0.65,0.49,4,184,4,0,0,0,2,1,736,1,33000.0,16,0.0217391304348
0.17,0.86,3,286,6,0,0,0,5,2,858,2,70.304049994,18,0.0104895104895
0.95,0.62,4,255,2,0,0,0,4,1,1020,1,23.0273257599,8,0.0156862745098
0.43,0.56,2,133,3,0,1,0,8,0,266,0,6.67070952092,6,0.015037593985
0.36,0.97,5,151,3,0,0,0,3,0,755,0,2008.86262925,15,0.0331125827815
0.91,0.43,4,117,5,1,0,0,2,1,468,1,14.0189659728,20,0.034188034188
0.88,0.99,5,262,6,0,1,0,4,0,1310,0,5.56934726065,30,0.0190839694656
0.45,0.43,4,253,4,0,0,0,3,1,1012,1,18.1046322887,16,0.0158102766798
0.53,0.85,2,164,5,0,1,0,3,0,328,0,9.51480702976,10,0.0121951219512
0.85,0.62,2,280,4,0,0,0,8,0,560,0,64.7713745536,8,0.00714285714286
0.96,0.72,3,195,2,0,0,0,4,1,585,1,94.5170468245,6,0.0153846153846
0.75,0.66,4,202,2,0,0,0,3,0,808,0,280.35885934,8,0.019801980198
0.59,0.72,2,107,3,0,0,0,0,1,214,1,5.99488737907,6,0.018691588785
0.82,0.79,3,160,3,0,0,0,4,1,480,1,29.3538918099,9,0.01875
0.58,0.86,3,182,3,0,0,0,8,0,546,0,47.1782621678,9,0.0164835164835
0.62,0.54,4,212,4,0,0,0,3,1,848,1,114.390622793,16,0.0188679245283
0.91,0.48,3,224,3,0,0,0,2,1,672,1,587.692307692,9,0.0133928571429
0.59,0.81,4,189,3,0,0,0,4,1,756,1,2178.08219178,12,0.021164021164
0.16,0.7,6,246,4,0,0,0,3,1,1476,1,2.07881579183,24,0.0243902439024
0.76,0.86,5,223,5,1,1,0,7,1,1115,1,5.90615918441,25,0.0224215246637
0.99,0.77,5,160,3,0,0,0,3,1,800,1,394.684648949,15,0.03125
0.95,0.58,4,131,5,0,0,0,3,0,524,0,46.3998477133,20,0.030534351145
0.98,0.88,4,145,2,0,0,0,4,0,580,0,89.1811548509,8,0.0275862068966
0.86,0.87,5,171,2,0,0,0,4,0,855,0,117.150595201,10,0.0292397660819
0.5,0.7,3,274,3,0,0,0,5,0,822,0,173.410404624,9,0.0109489051095
0.1,0.86,6,278,4,0,1,0,2,2,1668,2,1.24755875435,24,0.0215827338129
0.09,0.98,6,271,4,0,1,0,4,0,1626,0,1.35469357826,24,0.0221402214022
1.0,0.84,3,185,3,0,0,0,7,1,555,1,66.056742742,9,0.0162162162162
0.68,1.0,4,167,2,0,0,0,4,0,668,0,451.370231059,8,0.0239520958084
0.89,0.78,4,223,3,0,0,0,7,0,892,0,71.1328566052,12,0.0179372197309
0.51,0.58,4,140,2,1,0,0,7,0,560,0,26.4337231286,8,0.0285714285714
0.43,0.45,2,135,3,0,1,0,5,0,270,0,6.78748065805,6,0.0148148148148
0.11,0.91,6,279,4,0,1,0,4,0,1674,0,1.24296493047,24,0.0215053763441
0.94,0.51,6,239,5,0,0,0,4,1,1434,1,3.90321633074,30,0.0251046025105
0.9,0.87,5,219,2,0,0,0,5,1,1095,1,14.1836559493,10,0.0228310502283
0.68,0.5,4,166,4,1,0,0,2,1,664,1,198.769522007,16,0.0240963855422
0.84,0.93,4,251,5,0,1,0,2,1,1004,1,24.33025679,20,0.0159362549801
0.6,0.65,2,225,10,0,0,0,9,2,450,2,20.5544564631,20,0.00888888888889
0.67,0.83,5,269,2,0,0,0,4,1,1345,1,4.40102567616,10,0.0185873605948
0.64,0.95,3,218,2,0,0,0,2,1,654,1,291.50373267,6,0.0137614678899
0.57,0.96,4,177,2,0,0,0,2,0,708,0,3552.0361991,8,0.0225988700565
0.88,0.71,5,219,2,0,0,0,6,1,1095,1,14.0343543077,10,0.0228310502283
0.78,0.99,4,255,6,0,1,0,4,0,1020,0,21.019815309,24,0.0156862745098
0.63,0.64,5,189,4,0,0,0,4,2,945,2,34.9358081317,20,0.026455026455
0.11,0.97,7,310,4,0,1,0,3,1,2170,1,0.534557968718,28,0.0225806451613
0.79,0.71,3,202,3,0,0,0,7,1,606,1,118.307997356,9,0.0148514851485
0.73,0.51,4,249,5,0,0,0,6,1,996,1,24.2670781316,20,0.0160642570281
0.47,0.53,3,111,4,0,0,0,8,1,333,1,9.37398368799,12,0.027027027027
0.37,0.5,2,135,3,0,1,0,7,0,270,0,6.50269125981,6,0.0148148148148
0.74,0.81,4,150,2,0,0,0,1,1,600,1,104.554741017,8,0.0266666666667
0.74,0.62,4,272,2,0,0,0,3,0,1088,0,13.5007215903,8,0.0147058823529
0.28,0.89,4,97,6,0,0,0,9,0,388,0,11.0077226054,24,0.0412371134021
0.75,0.93,3,247,2,0,0,0,2,2,741,2,12068.9655172,6,0.0121457489879
